CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.010615049563487609,0.0,0.28152492668621704,0.0,0.273695830477041,0.38956365611080274,0.6337447775441417,0.2640926281209983,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.5719668834382026,0.3570335992610215,2.760009940032921
0.008580269927395606,0.0,0.28152492668621704,0.0,0.273695830477041,0.4460801450194976,0.6638869949020778,0.26418340168640186,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.6817863036875719,0.26655820846827816,2.9652730660692823
0.011134046843063624,0.0,0.28152492668621704,0.0,0.273695830477041,0.46779771073744947,0.6255142784076263,0.24900809120721545,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.671905978035092,0.24907375452771482,3.091042453358316
0.012559791048908479,0.0,0.28152492668621704,0.0,0.273695830477041,0.34524756954587554,0.6622950603658275,0.24858265885517752,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.6457322113818774,0.45481575150199294,2.617395832834079
0.015041990772320338,0.0,0.28152492668621704,0.0,0.273695830477041,0.39280304993805437,0.6931471805599453,0.2444607879464883,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.667388325722476,0.27161830781662066,2.740840023925201
0.015410286910929289,0.0,0.28152492668621704,0.0,0.273695830477041,0.37689451258181295,0.5958783382048,0.23119875469160928,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.4610308702394817,0.5405130102947124,2.653241964607215
0.012791854094298548,0.0,0.28152492668621704,0.0,0.273695830477041,0.34361824128318563,0.6670632813204986,0.21645572273296992,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.643879697388285,0.37748342800136453,2.6461747973841225
0.017895587170827638,0.0,0.28152492668621704,0.0,0.273695830477041,0.3959030265874613,0.6770554759489482,0.2144470422147608,0.12260232209233235,0.20620704178331145,0.6384887680220813,0.4857056416374094,0.4144387055464607,2.6741486494265287
0.0006500087505316158,0.0,0.20161290322580644,0.0,0.21072103131565265,0.3746575223733549,0.5143210524302984,0.18469214087678684,0.16034265007517937,0.16175527921247765,0.5318790329638229,0.6931471805599452,0.19833503796787,2.990719731730447
0.001023642729358322,0.0,0.20161290322580644,0.0,0.21072103131565265,0.3624638656579762,0.47154723644701196,0.1860218077494325,0.16034265007517937,0.16175527921247765,0.5318790329638229,0.6684615022336956,0.23673727083653237,3.044522437723423
0.0008293749750047487,0.0,0.20161290322580644,0.0,0.21072103131565265,0.36366330606298614,0.3347051915435442,0.2271638670100424,0.16034265007517937,0.16175527921247765,0.5318790329638229,0.6931471805599452,0.17752715336344752,3.091042453358316
0.0018946884618043793,0.0,0.20161290322580644,0.0,0.21072103131565265,0.3789953536906248,0.24776080500779984,0.22084754391826064,0.16034265007517937,0.16175527921247765,0.5318790329638229,0.6887626772161028,0.2084668368982769,3.246490991901174
0.00023949058186550836,0.5596157879354227,0.09127565982404694,0.0,0.08477980795780561,0.45827095794927103,0.17784881580908543,0.3281719182267365,0.08338160893905106,0.1169344993305445,0.47398505454492046,0.6915447071089228,0.06902966256879736,3.459466289786131
0.0003064612609810908,0.5596157879354227,0.09127565982404694,0.0,0.08477980795780561,0.5089461042161256,0.12473899049513702,0.3281719182267365,0.08338160893905106,0.1169344993305445,0.47398505454492046,0.6915320790126712,0.0068747692735776945,3.580737295494233
0.001360433787371373,0.0,0.23643695014662755,0.0,0.12188981760903689,0.4792536832806664,0.0,0.3489008028781534,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6785548704248424,0.08233249368863364,3.3178157727231046
0.001518237501204068,0.0,0.23643695014662755,0.0,0.12188981760903689,0.4052734821614249,0.03739698033998902,0.3489008028781534,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6759416619948087,0.10668414258833459,3.269568939183719
0.00171865496719097,0.0,0.23643695014662755,0.0,0.12188981760903689,0.41062517689157024,0.03640442442723739,0.3489008028781534,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6900661366295859,0.14631495173843662,3.246490991901174
0.001307116093882162,0.0,0.23643695014662755,0.0,0.12188981760903689,0.39241487629017063,0.3235898492403022,0.3489008028781534,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6836336144654815,0.19538886019941848,3.100092288878234
0.0018539645385300266,0.0,0.23643695014662755,0.0,0.12188981760903689,0.3410330299651481,0.2762888886223379,0.30828113111470007,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6931471805599452,0.21025734767206516,3.0106208860477417
0.002043995326557388,0.0,0.23643695014662755,0.0,0.12188981760903689,0.35510252611872806,0.27237498930120163,0.30828113111470007,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6931471805599452,0.29469385618059796,3.044522437723423
0.00250276970278703,0.0,0.23643695014662755,0.0,0.12188981760903689,0.38735485900671524,0.6155474184922342,0.3468779990970653,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6878885346752149,0.38596044965989107,2.8678989020441064
0.0027785385980949495,0.0,0.23643695014662755,0.0,0.12188981760903689,0.30171421935741705,0.6686476492252018,0.35842027589255715,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6931471805599452,0.5891347869274858,2.7343675094195836
0.0023962532264935376,0.0,0.23643695014662755,0.0,0.12188981760903689,0.33007401617542853,0.47539586210830637,0.3721588448318607,0.08338160893905106,0.08414467650755365,0.44713780450873225,0.6931471805599452,0.3359596486321491,3.0155349008501706
0.0009258398084539596,0.19062035960864973,0.18988269794721407,0.0,0.10536051565782625,0.3786017820227042,0.36518650637415634,0.41671687892107395,0.12260232209233235,0.10153641921942282,0.3693601034660482,0.6914563070861338,0.28020384898453493,3.0301337002713233
0.0004163463828259486,0.19062035960864973,0.18988269794721407,0.0,0.10536051565782625,0.39835037758680647,0.4817775046978269,0.41671687892107395,0.12260232209233235,0.10153641921942282,0.3693601034660482,0.6894462561581096,0.19266158578168555,3.068052935133617
0.0005312746491213724,0.19062035960864973,0.18988269794721407,0.0,0.10536051565782625,0.44804068969845606,0.17179605197773412,0.41671687892107395,0.12260232209233235,0.10153641921942282,0.3693601034660482,0.6931471805599452,0.09345214326405869,3.258096538021482
0.0004886976821194482,0.19062035960864973,0.18988269794721407,0.0,0.10536051565782625,0.383183841489377,0.17439458094099788,0.41671687892107395,0.12260232209233235,0.10153641921942282,0.3693601034660482,0.6931471805599452,0.16964031127585638,3.1945831322991562
8.182209722692266e-05,0.5596157879354227,0.12976539589442815,0.0,0.050160966303210604,0.36871180888084243,0.37867623880074797,0.4465398691962043,0.08338160893905106,0.4305920581855861,0.6440910235707511,0.6931471805599452,0.3079634190612561,2.990719731730447
7.631505082054592e-05,0.6418538861723948,0.02785923753665689,0.0,0.0363676441708749,0.5345316717884562,0.1787105134065666,0.523605419695982,0.16034265007517937,0.0717879438186482,0.44713780450873225,0.6919234758625042,0.08156981410418722,3.594568774642695
0.00015992897973605858,0.6151856390902334,0.010263929618768326,0.0,0.050160966303210604,0.4322476409047357,0.2910235483792747,0.5497108714472937,0.04255961441879593,0.2154806785686406,0.4054651081081644,0.6931471805599452,0.10569158667558295,3.246490991901174
8.991402876203318e-05,0.6931471805599453,0.03152492668621701,0.0,0.052116001139014,0.48469683954309134,0.3273087081190391,0.5033740190164498,0.16034265007517937,0.12370271467668326,0.23582871084152549,0.6880913024561094,0.059455258985855096,3.484312288372662
0.0016635609997027849,0.22314355131420976,0.17118768328445746,0.0,0.13095606284679007,0.4022024624733479,0.23968973617400824,0.4749394135381128,0.2657031657330057,0.1698393976124366,0.5626506916305767,0.6852742204585829,0.13239249929854155,3.190476350346503
0.0010892136137533998,0.22314355131420976,0.17118768328445746,0.0,0.13095606284679007,0.3738668001392193,0.3758513781651932,0.4237238039761208,0.2657031657330057,0.1698393976124366,0.5626506916305767,0.6931471805599452,0.1878708842500507,3.0252910757955354
0.001605995220825547,0.22314355131420976,0.17118768328445746,0.0,0.13095606284679007,0.34903904328213775,0.5019293201351348,0.4410380568774764,0.2657031657330057,0.1698393976124366,0.5626506916305767,0.6908878345564707,0.2739289904958175,2.9806186357439426
0.0018572180258617631,0.22314355131420976,0.17118768328445746,0.0,0.13095606284679007,0.3789953536906248,0.6585706612748451,0.41694464341357435,0.2657031657330057,0.1698393976124366,0.5626506916305767,0.6691332674511858,0.30063588780174083,2.833213344056216
0.0011676909205198718,0.22314355131420976,0.17118768328445746,0.0,0.13095606284679007,0.44128515212297936,0.5118549599351049,0.44104390731113985,0.2657031657330057,0.1698393976124366,0.5626506916305767,0.6931471805599452,0.1292451779739806,3.1441522786722644
0.0013498827220672525,0.22314355131420976,0.17118768328445746,0.0,0.13095606284679007,0.4783040155929591,0.34860955020196405,0.48428924790643896,0.2657031657330057,0.1698393976124366,0.5626506916305767,0.6914815650329166,0.19425339964822147,3.258096538021482
0.0001482414315037178,0.1612681475961223,0.03372434017595308,0.0,0.06202765550168203,0.5181183767304306,0.4592612752472709,0.5515616994737962,0.08338160893905106,0.05386631720129259,0.4936578201436253,0.6885220475250375,0.16075136385861036,3.5263605246161616
0.00033174264986328915,0.5877866649021191,0.10667155425219943,0.0,0.026397471851024944,0.4206145120282942,0.14275749599781534,0.4044612913978193,0.12260232209233235,0.25173842659126483,0.3165176220916682,0.6931471805599452,0.07800293134161612,3.1986731175506815
0.0004210651053913606,0.5877866649021191,0.10667155425219943,0.0,0.026397471851024944,0.3552368534746961,0.2549694866047434,0.4044612913978193,0.12260232209233235,0.25173842659126483,0.3165176220916682,0.6931471805599452,0.21092796354608578,3.0155349008501706
0.0005794664430342802,0.11778303565638346,0.2056451612903226,0.0,0.04820210181787758,0.36738572461278574,0.17439458094099788,0.39754982469245503,0.12260232209233235,0.2635379735224199,0.5129510230783041,0.6922768639746719,0.16192548633704207,3.1354942159291497
0.0014513479291287338,0.11778303565638346,0.2056451612903226,0.0,0.04820210181787758,0.32897148023132855,0.2994559479038723,0.39754982469245503,0.12260232209233235,0.2635379735224199,0.5129510230783041,0.6931471805599452,0.2726692800625957,2.91235066461494
0.0013685153791217282,0.11778303565638346,0.2056451612903226,0.0,0.04820210181787758,0.3683141682102176,0.27001927560874256,0.39754982469245503,0.12260232209233235,0.2635379735224199,0.5129510230783041,0.6931471805599452,0.17798915383366556,3.086486636822455
0.0009205619965045207,0.0,0.3793988269794722,0.0,0.056014641554671306,0.436467056447444,0.03739698033998902,0.32069070133369815,0.12260232209233235,0.20309661936891896,0.5318790329638229,0.6764033129179742,0.12900266554403003,3.2268439945173775
0.0017119226695991548,0.0,0.3793988269794722,0.0,0.056014641554671306,0.37833931482959643,0.14007533077787582,0.32069070133369815,0.12260232209233235,0.20309661936891896,0.5318790329638229,0.6676599611635166,0.20285073767116532,3.122364924487357
0.0009585167048636381,0.0,0.3793988269794722,0.0,0.056014641554671306,0.39189707692585063,0.049231437986991866,0.32069070133369815,0.12260232209233235,0.20309661936891896,0.5318790329638229,0.6855664490850917,0.09946569182970366,3.169685580677429
0.0021228463803786434,0.0,0.3793988269794722,0.0,0.056014641554671306,0.414936621561562,0.033420831960349597,0.32069070133369815,0.12260232209233235,0.20309661936891896,0.5318790329638229,0.6679573820097376,0.14869590524417847,3.1945831322991562
0.0008161229670726665,0.0,0.45344574780058655,0.0,0.10164993626129061,0.41847331843990637,0.031426813353485204,0.249893827719555,0.16034265007517937,0.3383788148917945,0.5001303346492426,0.6906477157597025,0.13045685872322027,3.2228678461377385
0.0009975928285261267,0.0,0.45344574780058655,0.0,0.10164993626129061,0.4201111140815952,0.3601703726030401,0.2675223262261331,0.16034265007517937,0.3383788148917945,0.5001303346492426,0.6757620735085136,0.18144737053662244,3.109060958860994
0.0010695652553703034,0.0,0.45344574780058655,0.0,0.10164993626129061,0.41922955744746226,0.5523806142546434,0.2356773198225754,0.16034265007517937,0.3383788148917945,0.5001303346492426,0.6634088271756,0.2488586313688772,3.044522437723423
0.0009071989012745817,0.0,0.45344574780058655,0.0,0.10164993626129061,0.4015614778991294,0.36590104731202505,0.23842507689356998,0.16034265007517937,0.3383788148917945,0.5001303346492426,0.6805358409810879,0.21159812999583016,3.0819099697950434
0.0005634027697784848,0.0,0.45344574780058655,0.0,0.10164993626129061,0.41329032219650674,0.4207949944194749,0.3024986961022929,0.16034265007517937,0.3383788148917945,0.5001303346492426,0.6798205881853767,0.2567875275096526,3.100092288878234
0.0008712636417850133,0.0,0.45344574780058655,0.0,0.10164993626129061,0.3668547981336297,0.29792806372581915,0.2675223262261331,0.16034265007517937,0.3383788148917945,0.5001303346492426,0.6920875644454626,0.1851230006798965,3.0587070727153796
0.00039117948641639703,0.22314355131420976,0.16129032258064516,0.0,0.08099192464086856,0.4741385826138961,0.2739423877412144,0.3281457199846371,0.12260232209233235,0.1649967731366486,0.519300250756963,0.6931471805599452,0.09370343111561345,3.367295829986474
0.000430390134505461,0.22314355131420976,0.16129032258064516,0.0,0.08099192464086856,0.4611747712419825,0.5277769129456902,0.3281457199846371,0.12260232209233235,0.1649967731366486,0.519300250756963,0.6915447071089228,0.14105681342868265,3.214867803470662
0.00034016963745965605,0.22314355131420976,0.16129032258064516,0.0,0.08099192464086856,0.42212318719501535,0.2637101064154779,0.3281457199846371,0.12260232209233235,0.1649967731366486,0.519300250756963,0.6931471805599452,0.12900266554403003,3.250374491927572
0.00032803475282349576,0.22314355131420976,0.16129032258064516,0.0,0.08099192464086856,0.4050179237649407,0.3723090436073554,0.3281457199846371,0.12260232209233235,0.1649967731366486,0.519300250756963,0.6852233893702784,0.14798221424207575,3.173878458937465
0.0004974603722923495,0.0,0.14772727272727273,0.0,0.1237096543260228,0.43299353850271965,0.3814931420718613,0.2866016392180967,0.08338160893905106,0.10840929850718486,0.48714313912243157,0.6931471805599452,0.19697634210667722,3.214867803470662
0.0005734004708689858,0.0,0.14772727272727273,0.0,0.1237096543260228,0.46250287285585107,0.43689192146164957,0.2629957116037274,0.08338160893905106,0.10840929850718486,0.48714313912243157,0.6873307111865242,0.12438371968773553,3.3178157727231046
0.0005119523452281135,0.0,0.14772727272727273,0.0,0.1237096543260228,0.385401860534252,0.3608885054884808,0.2622614329994323,0.08338160893905106,0.10840929850718486,0.48714313912243157,0.6919992124003709,0.26782563576088186,3.1570004211501135
0.0007324515741214659,0.0,0.14772727272727273,0.0,0.1237096543260228,0.39912198256336084,0.44153846151764503,0.21355136636015357,0.08338160893905106,0.10840929850718486,0.48714313912243157,0.6909383785360618,0.1698731672554858,3.1441522786722644
0.0005649754484850556,0.0,0.10813782991202346,0.0,0.19391391299927138,0.5069861105062932,0.6199894024756564,0.1893232104510245,0.04255961441879593,0.1470371067384561,0.44031183943833263,0.6931471805599452,0.09896594169436508,3.202746442938317
0.0005247590302279869,0.0,0.10813782991202346,0.0,0.19391391299927138,0.5152610686546814,0.4824134347669529,0.1887812621336065,0.04255961441879593,0.1470371067384561,0.44031183943833263,0.6920875644454626,0.10395223973440407,3.391147045808654
0.0004553313513168195,0.0,0.10813782991202346,0.0,0.19391391299927138,0.436467056447444,0.501305684318228,0.16422341135194243,0.04255961441879593,0.1470371067384561,0.44031183943833263,0.6871785234880694,0.17845094095801128,3.1612467120315646
0.0003708432726243389,0.0,0.10813782991202346,0.0,0.19391391299927138,0.43497988304160884,0.5488176651172907,0.16420797865777953,0.04255961441879593,0.1470371067384561,0.44031183943833263,0.6889146240350087,0.16426960367859653,3.1354942159291497
0.0004012912619836021,0.2468600779315258,0.5344574780058651,0.0,0.15061710724594715,0.43955824901711693,0.42011863321682213,0.20753251077594892,0.12260232209233235,0.1470371067384561,0.46734051182625186,0.6907614634295777,0.16333261602513002,3.173878458937465
0.0002520760181561172,0.2468600779315258,0.5344574780058651,0.0,0.15061710724594715,0.41062517689157024,0.2372556578931286,0.20753251077594892,0.12260232209233235,0.1470371067384561,0.46734051182625186,0.6924282778015671,0.11655589106748872,3.258096538021482
0.00041151528665527384,0.2468600779315258,0.5344574780058651,0.0,0.15061710724594715,0.4154426304275137,0.5688418913087153,0.20376429917674208,0.12260232209233235,0.1470371067384561,0.46734051182625186,0.6931471805599452,0.21871876533385406,3.0726933146901194
0.0012998197673299834,0.0,0.08907624633431087,0.0,0.11641035184441127,0.461899408954851,0.44813914554899714,0.19483886145281742,0.04255961441879593,0.1568732516151692,0.4539174914941112,0.642832833577107,0.1273034297910703,3.380994674344636
0.0012212405689994332,0.0,0.08907624633431087,0.0,0.11641035184441127,0.40450661095819823,0.5229047961216897,0.19483886145281742,0.04255961441879593,0.1568732516151692,0.4539174914941112,0.6867345103633586,0.2352117175276953,3.109060958860994
0.0012862372330320517,0.0,0.08907624633431087,0.0,0.11641035184441127,0.6225997112260273,0.5612328408419945,0.19483886145281742,0.04255961441879593,0.1568732516151692,0.4539174914941112,0.6931471805599452,0.06619278123359769,3.681351187693145
0.0008488034488263055,0.0,0.08907624633431087,0.0,0.11641035184441127,0.5966675108841205,0.30021901547237495,0.19483886145281742,0.04255961441879593,0.1568732516151692,0.4539174914941112,0.6888893011684588,0.049525728748385976,3.8022081394209395
0.0006997672896491454,0.0,0.08907624633431087,0.0,0.11641035184441127,0.553107368580496,0.47859177406469594,0.19483886145281742,0.04255961441879593,0.1568732516151692,0.4539174914941112,0.6931471805599452,0.11606461127377074,3.5322256440685598
0.0015985888566265307,0.0,0.29692082111436957,0.0,0.245122458032985,0.4741385826138961,0.5838884714768642,0.13965637345644816,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6904454657274115,0.1924339768129096,3.349904087274605
0.0012131577869417289,0.0,0.29692082111436957,0.0,0.245122458032985,0.48055800551455324,0.5332298195198384,0.1458294028940105,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6914815650329166,0.15178269387584997,3.3141860046725258
0.0024970517380349033,0.0,0.29692082111436957,0.0,0.245122458032985,0.43497988304160884,0.61499078057082,0.13465380624949175,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.16357994290282124,0.2196052902146111,2.975529566236472
0.002304752120511,0.0,0.29692082111436957,0.0,0.245122458032985,0.4011766898484636,0.6260650908699138,0.13465380624949175,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6900787832513574,0.27999532015466866,3.0106208860477417
0.0014969141301488832,0.0,0.29692082111436957,0.0,0.245122458032985,0.4050179237649407,0.6402807485239272,0.1110341752714518,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6878251613110188,0.256574057554738,3.0492730404820207
0.001418574894957892,0.0,0.29692082111436957,0.0,0.245122458032985,0.36379648845647067,0.6760083554344226,0.0851409203215114,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6895474873829673,0.3412699177731908,3.0204248861443626
0.001851496368665639,0.0,0.29692082111436957,0.0,0.245122458032985,0.3617968877102195,0.6505427883509259,0.0937970392283203,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6915952178993011,0.3833308463414686,3.0204248861443626
0.0014023002151772905,0.0,0.29692082111436957,0.0,0.245122458032985,0.3998929926246854,0.6138765743274166,0.08643453297734106,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6814674566358002,0.2934600497316695,3.0633909220278057
0.001366943963618704,0.0,0.29692082111436957,0.0,0.245122458032985,0.44350108310482406,0.678101501148928,0.11200210751043226,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6910520931504075,0.2552922799812544,3.0349529867072724
0.002887928278879189,0.0,0.29692082111436957,0.0,0.245122458032985,0.41291002175457764,0.6467742778344756,0.12108255804572857,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.685972886035805,0.3230588048288496,3.0155349008501706
0.0011414202331941022,0.0,0.29692082111436957,0.0,0.245122458032985,0.40858981173146147,0.4255167569863796,0.13965637345644816,0.16034265007517937,0.3191474529639069,0.6328549503038252,0.6888386535115352,0.2707767340240514,3.122364924487357
0.0010618180822323413,0.0,0.3500733137829912,0.0,0.28768207245178096,0.47270643056101863,0.5936056099537974,0.1316928221863386,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6914941937670757,0.2091386541892487,3.169685580677429
0.0013138511172948127,0.0,0.3500733137829912,0.0,0.28768207245178096,0.37201934645989343,0.6559018579827647,0.10551782034687608,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6906856330872937,0.33615682895419186,2.9856819377004897
0.0024226030952306686,0.0,0.3500733137829912,0.0,0.28768207245178096,0.39538703070397935,0.6691752145236423,0.12131616808718938,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6931471805599452,0.3533581913127385,2.9806186357439426
0.0015273278527330745,0.0,0.3500733137829912,0.0,0.28768207245178096,0.4160747816591347,0.6082868448486298,0.09755704795527399,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6828059316117492,0.21560972441065704,2.970414465569701
0.0018530670229205475,0.0,0.3500733137829912,0.0,0.28768207245178096,0.37399863060543104,0.6304607023429518,0.11445434295202682,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6253522325158558,0.3272449965297053,2.9601050959108397
0.001406902048042433,0.0,0.3500733137829912,0.0,0.28768207245178096,0.4061674225823633,0.5404544144594692,0.13587702855981024,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6885980421041275,0.25036352254829747,3.100092288878234
0.0016246231064791462,0.0,0.3500733137829912,0.0,0.28768207245178096,0.3861835176871303,0.5992777749062638,0.1372493856990555,0.19671029424605424,0.3835992851846018,0.44031183943833263,0.6901293681391328,0.21226784762327308,3.005682604407159
